parameters:
Namespace(alpha=[0.1, 0.2, 0.5, 1.0, 2.0], clt_leaves=False, cluster_method='GMM', cluster_penalty=[1.0], cv=5, data_exts=None, dataset='data/multilabel/yeast/yeast.5.folds.pklz', dtype='int32', feature_scheme=None, g_factor=[5.0, 10.0, 15.0, 20.0], gzip=True, kde_leaves=False, min_inst_slice=[10, 50, 100, 500], n_iters=100, n_restarts=4, n_row_clusters=2, output='exp/ml-repr-spn-y/', save_model=True, seed=1337, sklearn_args=None, suffix=None, verbose=1, y_only=True)

g-factor:	clu-pen:	min-ins:	alpha:	fold:	n_edges:	depth:	n_weights:	n_leaves:	n_sums:	n_prods:	train_ll	valid_ll:	test_ll
10.00000	1.00000	100	2.00000	1	244	11	56	162	27	56	-4.42897	-inf	-4.52923
10.00000	1.00000	100	2.00000	2	216	11	52	139	26	52	-4.45743	-inf	-4.49490
10.00000	1.00000	100	2.00000	3	226	11	54	146	27	54	-4.38937	-inf	-4.46566
10.00000	1.00000	100	2.00000	4	207	11	47	138	23	47	-4.44262	-inf	-4.44909
10.00000	1.00000	500	0.10000	0	82	7	12	65	6	12	-5.30672	-inf	-5.31761
10.00000	1.00000	500	0.10000	1	80	7	12	63	6	12	-5.56898	-inf	-5.66508
10.00000	1.00000	500	0.10000	2	68	7	10	54	5	10	-5.51109	-inf	-5.51401
10.00000	1.00000	500	0.10000	3	69	7	10	55	5	10	-5.51938	-inf	-5.48154
10.00000	1.00000	500	0.10000	4	90	7	16	67	8	16	-5.17950	-inf	-5.22633
10.00000	1.00000	500	0.20000	0	82	7	12	65	6	12	-5.30471	-inf	-5.31367
10.00000	1.00000	500	0.20000	1	80	7	12	63	6	12	-5.56781	-inf	-5.66088
10.00000	1.00000	500	0.20000	2	68	7	10	54	5	10	-5.51038	-inf	-5.51361
10.00000	1.00000	500	0.20000	3	69	7	10	55	5	10	-5.51875	-inf	-5.48052
10.00000	1.00000	500	0.20000	4	90	7	16	67	8	16	-5.17958	-inf	-5.22564
10.00000	1.00000	500	0.50000	0	82	7	12	65	6	12	-5.30257	-inf	-5.30901
10.00000	1.00000	500	0.50000	1	80	7	12	63	6	12	-5.56548	-inf	-5.65408
10.00000	1.00000	500	0.50000	2	68	7	10	54	5	10	-5.51004	-inf	-5.51335
10.00000	1.00000	500	0.50000	3	69	7	10	55	5	10	-5.51839	-inf	-5.47963
10.00000	1.00000	500	0.50000	4	90	7	16	67	8	16	-5.18082	-inf	-5.22600
10.00000	1.00000	500	1.00000	0	82	7	12	65	6	12	-5.30274	-inf	-5.30739
10.00000	1.00000	500	1.00000	1	80	7	12	63	6	12	-5.56358	-inf	-5.64812
10.00000	1.00000	500	1.00000	2	68	7	10	54	5	10	-5.51108	-inf	-5.51428
10.00000	1.00000	500	1.00000	3	69	7	10	55	5	10	-5.51934	-inf	-5.48010
10.00000	1.00000	500	1.00000	4	90	7	16	67	8	16	-5.18397	-inf	-5.22847
10.00000	1.00000	500	2.00000	0	82	7	12	65	6	12	-5.30737	-inf	-5.31041
10.00000	1.00000	500	2.00000	1	80	7	12	63	6	12	-5.56325	-inf	-5.64274
10.00000	1.00000	500	2.00000	2	68	7	10	54	5	10	-5.51528	-inf	-5.51825
10.00000	1.00000	500	2.00000	3	69	7	10	55	5	10	-5.52350	-inf	-5.48330
10.00000	1.00000	500	2.00000	4	90	7	16	67	8	16	-5.19184	-inf	-5.23531
15.00000	1.00000	10	0.10000	0	244	13	64	149	32	64	-4.32151	-inf	-4.40699
15.00000	1.00000	10	0.10000	1	240	13	62	148	31	62	-4.32942	-inf	-4.44047
15.00000	1.00000	10	0.10000	2	199	11	54	119	27	54	-4.29654	-inf	-4.34897
15.00000	1.00000	10	0.10000	3	206	11	56	123	28	56	-4.25401	-inf	-4.36654
15.00000	1.00000	10	0.10000	4	212	11	51	137	25	51	-4.32289	-inf	-4.32695
15.00000	1.00000	10	0.20000	0	244	13	64	149	32	64	-4.32153	-inf	-4.40298
15.00000	1.00000	10	0.20000	1	240	13	62	148	31	62	-4.33153	-inf	-4.43729
15.00000	1.00000	10	0.20000	2	199	11	54	119	27	54	-4.29750	-inf	-4.34946
15.00000	1.00000	10	0.20000	3	206	11	56	123	28	56	-4.25610	-inf	-4.36180
15.00000	1.00000	10	0.20000	4	212	11	51	137	25	51	-4.32379	-inf	-4.32843
15.00000	1.00000	10	0.50000	0	244	13	64	149	32	64	-4.32712	-inf	-4.40269
15.00000	1.00000	10	0.50000	1	240	13	62	148	31	62	-4.34022	-inf	-4.43823
15.00000	1.00000	10	0.50000	2	199	11	54	119	27	54	-4.30315	-inf	-4.35308
15.00000	1.00000	10	0.50000	3	206	11	56	123	28	56	-4.26435	-inf	-4.35855
15.00000	1.00000	10	0.50000	4	212	11	51	137	25	51	-4.33002	-inf	-4.33591
15.00000	1.00000	10	1.00000	0	244	13	64	149	32	64	-4.34128	-inf	-4.41206
15.00000	1.00000	10	1.00000	1	240	13	62	148	31	62	-4.35725	-inf	-4.44858
15.00000	1.00000	10	1.00000	2	199	11	54	119	27	54	-4.31571	-inf	-4.36261
15.00000	1.00000	10	1.00000	3	206	11	56	123	28	56	-4.28017	-inf	-4.36354
15.00000	1.00000	10	1.00000	4	212	11	51	137	25	51	-4.34386	-inf	-4.35119
15.00000	1.00000	10	2.00000	0	244	13	64	149	32	64	-4.37427	-inf	-4.43987
15.00000	1.00000	10	2.00000	1	240	13	62	148	31	62	-4.39413	-inf	-4.47801
15.00000	1.00000	10	2.00000	2	199	11	54	119	27	54	-4.34485	-inf	-4.38713
15.00000	1.00000	10	2.00000	3	206	11	56	123	28	56	-4.31415	-inf	-4.38491
15.00000	1.00000	10	2.00000	4	212	11	51	137	25	51	-4.37545	-inf	-4.38470
15.00000	1.00000	50	0.10000	0	229	11	58	143	29	58	-4.34753	-inf	-4.43056
15.00000	1.00000	50	0.10000	1	235	13	60	146	30	60	-4.33932	-inf	-4.44362
15.00000	1.00000	50	0.10000	2	199	11	54	119	27	54	-4.29654	-inf	-4.34897
15.00000	1.00000	50	0.10000	3	206	11	56	123	28	56	-4.25401	-inf	-4.36654
15.00000	1.00000	50	0.10000	4	212	11	51	137	25	51	-4.32289	-inf	-4.32695
15.00000	1.00000	50	0.20000	0	229	11	58	143	29	58	-4.34712	-inf	-4.42632
15.00000	1.00000	50	0.20000	1	235	13	60	146	30	60	-4.34123	-inf	-4.44046
15.00000	1.00000	50	0.20000	2	199	11	54	119	27	54	-4.29750	-inf	-4.34946
15.00000	1.00000	50	0.20000	3	206	11	56	123	28	56	-4.25610	-inf	-4.36180
15.00000	1.00000	50	0.20000	4	212	11	51	137	25	51	-4.32379	-inf	-4.32843
15.00000	1.00000	50	0.50000	0	229	11	58	143	29	58	-4.35153	-inf	-4.42526
15.00000	1.00000	50	0.50000	1	235	13	60	146	30	60	-4.34937	-inf	-4.44132
15.00000	1.00000	50	0.50000	2	199	11	54	119	27	54	-4.30315	-inf	-4.35308
15.00000	1.00000	50	0.50000	3	206	11	56	123	28	56	-4.26435	-inf	-4.35855
15.00000	1.00000	50	0.50000	4	212	11	51	137	25	51	-4.33002	-inf	-4.33591
15.00000	1.00000	50	1.00000	0	229	11	58	143	29	58	-4.36389	-inf	-4.43328
15.00000	1.00000	50	1.00000	1	235	13	60	146	30	60	-4.36558	-inf	-4.45144
15.00000	1.00000	50	1.00000	2	199	11	54	119	27	54	-4.31571	-inf	-4.36261
15.00000	1.00000	50	1.00000	3	206	11	56	123	28	56	-4.28017	-inf	-4.36354
15.00000	1.00000	50	1.00000	4	212	11	51	137	25	51	-4.34386	-inf	-4.35119
